Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total
16036,43,Female,Yes,Smartwatch,SWT567,4,Completed,Bank Transfer,459.5,459.5,1,2024-09-18,Expedited,"Impulse Item, Extended Warranty",89.07
16068,19,Male,Yes,Smartwatch,SWT567,3,Completed,Credit Card,919.0,459.5,2,2024-09-02,Same Day,"Impulse Item, Impulse Item, Accessory",221.0
16070,71,Male,Yes,Smartwatch,SWT567,2,Completed,PayPal,1378.5,459.5,3,2024-09-02,Standard,,0.0
16077,53,Female,Yes,Headphones,HDP456,1,Completed,Credit Card,2167.08,361.18,6,2024-09-04,Expedited,,0.0
16095,35,Female,Yes,Laptop,LTP123,2,Completed,Credit Card,674.32,674.32,1,2024-09-02,Standard,Impulse Item,86.26
16105,37,Male,Yes,Headphones,HDP456,1,Cancelled,PayPal,2889.44,361.18,8,2024-09-20,Expedited,Accessory,37.0
16130,38,Female,Yes,Smartphone,SMP234,5,Cancelled,Bank Transfer,5698.4,1139.68,5,2024-09-19,Standard,,0.0
16132,66,Male,No,Tablet,TBL345,2,Completed,Credit Card,2359.23,786.41,3,2024-09-13,Expedited,Accessory,21.62
16139,58,Female,No,Smartphone,SMP234,5,Cancelled,Bank Transfer,1139.68,1139.68,1,2024-09-20,Expedited,"Impulse Item, Impulse Item, Accessory",196.72
16179,40,Female,No,Headphones,HDP456,2,Completed,Credit Card,3250.62,361.18,9,2024-09-16,Same Day,,0.0
16179,40,Female,Yes,Laptop,LTP123,2,Completed,Credit Card,1348.64,674.32,2,2024-09-18,Standard,,0.0
16187,27,Female,No,Tablet,TBL345,3,Cancelled,Bank Transfer,4718.46,786.41,6,2024-09-03,Same Day,"Extended Warranty, Impulse Item",96.96
16194,76,Female,Yes,Smartphone,SMP234,4,Completed,PayPal,3419.04,1139.68,3,2024-09-03,Same Day,Extended Warranty,62.1
16200,43,Male,No,Laptop,LTP123,4,Cancelled,Credit Card,2697.28,674.32,4,2024-09-05,Expedited,"Extended Warranty, Extended Warranty, Impulse Item",128.26
16201,51,Male,Yes,Smartphone,SMP234,5,Cancelled,PayPal,7977.76,1139.68,7,2024-09-02,Same Day,"Extended Warranty, Extended Warranty",123.53
16207,45,Female,No,Smartphone,SMP234,4,Completed,PayPal,5698.4,1139.68,5,2024-09-16,Same Day,"Extended Warranty, Impulse Item, Extended Warranty",214.46
16211,80,Male,Yes,Tablet,TBL345,1,Completed,Bank Transfer,3932.05,786.41,5,2024-09-01,Standard,"Impulse Item, Accessory",93.85
16216,50,Female,No,Smartwatch,SWT567,1,Cancelled,Credit Card,2297.5,459.5,5,2024-09-21,Standard,Accessory,79.89
16278,19,Female,No,Tablet,TBL345,1,Completed,Credit Card,3145.64,786.41,4,2024-09-02,Standard,Accessory,67.88
16283,43,Female,No,Headphones,HDP456,4,Completed,PayPal,2167.08,361.18,6,2024-09-02,Expedited,,0.0
16284,70,Male,No,Smartphone,SMP234,2,Completed,Credit Card,7977.76,1139.68,7,2024-09-14,Same Day,Impulse Item,99.69
16285,32,Female,Yes,Tablet,TBL345,1,Completed,PayPal,6291.28,786.41,8,2024-09-13,Same Day,"Extended Warranty, Accessory, Impulse Item",200.79
16294,66,Female,No,Laptop,LTP123,4,Completed,PayPal,2022.96,674.32,3,2024-09-07,Expedited,"Accessory, Impulse Item, Accessory",81.77
16315,18,Female,No,Laptop,LTP123,5,Cancelled,Credit Card,1348.64,674.32,2,2024-09-10,Standard,,0.0
16331,43,Female,No,Tablet,TBL345,2,Completed,Credit Card,7077.69,786.41,9,2024-09-16,Expedited,"Impulse Item, Accessory, Extended Warranty",171.95
16344,50,Male,No,Laptop,LTP123,5,Cancelled,PayPal,4045.92,674.32,6,2024-09-16,Standard,Extended Warranty,37.82
16376,25,Male,No,Laptop,LTP123,3,Completed,Credit Card,6068.88,674.32,9,2024-09-04,Standard,Extended Warranty,26.68
16381,68,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,3932.05,786.41,5,2024-09-04,Standard,,0.0
16382,75,Male,No,Smartwatch,SWT567,2,Cancelled,PayPal,4135.5,459.5,9,2024-09-16,Expedited,,0.0
16386,31,Female,No,Laptop,LTP123,1,Completed,PayPal,6068.88,674.32,9,2024-09-03,Expedited,"Impulse Item, Extended Warranty, Impulse Item",165.7
16405,65,Female,Yes,Headphones,HDP456,3,Cancelled,PayPal,722.36,361.18,2,2024-09-23,Standard,"Impulse Item, Accessory",172.77
16414,37,Male,No,Smartwatch,SWT567,5,Cancelled,PayPal,919.0,459.5,2,2024-09-15,Same Day,"Extended Warranty, Accessory",67.82
16418,76,Male,No,Tablet,TBL345,1,Cancelled,Bank Transfer,7077.69,786.41,9,2024-09-23,Same Day,Extended Warranty,66.74
16450,26,Female,Yes,Smartwatch,SWT567,2,Cancelled,Bank Transfer,919.0,459.5,2,2024-09-03,Same Day,"Accessory, Impulse Item",182.54
16452,41,Female,No,Laptop,LTP123,4,Completed,Credit Card,2697.28,674.32,4,2024-09-13,Same Day,Extended Warranty,66.51
16454,63,Female,No,Headphones,HDP456,2,Cancelled,Bank Transfer,1805.9,361.18,5,2024-09-06,Expedited,,0.0
16462,36,Female,No,Smartwatch,SWT567,5,Completed,Credit Card,3216.5,459.5,7,2024-09-14,Standard,"Impulse Item, Extended Warranty, Accessory",173.87
16509,53,Male,No,Laptop,LTP123,1,Completed,Credit Card,5394.56,674.32,8,2024-09-21,Expedited,Accessory,82.49
16513,75,Female,No,Smartphone,SMP234,4,Cancelled,PayPal,5698.4,1139.68,5,2024-09-22,Same Day,"Accessory, Impulse Item",94.8
16522,36,Male,No,Smartphone,SMP234,5,Cancelled,PayPal,11396.8,1139.68,10,2024-09-03,Same Day,,0.0
16532,45,Female,No,Smartwatch,SWT567,4,Completed,Credit Card,1378.5,459.5,3,2024-09-03,Same Day,,0.0
16553,56,Female,No,Headphones,HDP456,2,Cancelled,Bank Transfer,2528.26,361.18,7,2024-09-06,Standard,Impulse Item,18.45
16556,50,Female,No,Smartphone,SMP234,1,Cancelled,PayPal,4558.72,1139.68,4,2024-09-01,Expedited,"Accessory, Extended Warranty, Extended Warranty",118.05
16574,32,Female,Yes,Headphones,HDP456,4,Completed,PayPal,2167.08,361.18,6,2024-09-08,Same Day,"Extended Warranty, Impulse Item",125.14
16609,65,Male,Yes,Tablet,TBL345,4,Completed,Bank Transfer,3145.64,786.41,4,2024-09-09,Same Day,"Impulse Item, Accessory",82.9
16611,28,Male,No,Laptop,LTP123,4,Cancelled,Bank Transfer,4045.92,674.32,6,2024-09-01,Same Day,"Accessory, Extended Warranty",126.87
16616,53,Female,No,Smartwatch,SWT567,4,Completed,Credit Card,1838.0,459.5,4,2024-09-04,Expedited,,0.0
16628,72,Male,No,Headphones,HDP456,1,Cancelled,PayPal,1444.72,361.18,4,2024-09-19,Standard,"Accessory, Extended Warranty",75.09
16629,63,Male,Yes,Tablet,TBL345,3,Completed,PayPal,786.41,786.41,1,2024-09-12,Expedited,"Impulse Item, Accessory, Extended Warranty",217.86
16629,63,Male,Yes,Smartwatch,SWT567,5,Cancelled,Credit Card,3216.5,459.5,7,2024-09-15,Same Day,"Extended Warranty, Impulse Item, Accessory",134.37
16646,66,Male,No,Headphones,HDP456,2,Completed,Credit Card,361.18,361.18,1,2024-09-09,Standard,"Extended Warranty, Accessory",128.42
16655,26,Female,No,Laptop,LTP123,2,Completed,Credit Card,2697.28,674.32,4,2024-09-07,Same Day,"Accessory, Impulse Item",127.87
16667,54,Male,No,Smartwatch,SWT567,1,Cancelled,PayPal,4595.0,459.5,10,2024-09-02,Standard,Accessory,76.33
16707,22,Male,Yes,Tablet,TBL345,4,Completed,PayPal,786.41,786.41,1,2024-09-12,Expedited,"Accessory, Accessory",108.66
16708,71,Female,No,Smartwatch,SWT567,2,Completed,PayPal,2297.5,459.5,5,2024-09-11,Standard,"Impulse Item, Accessory",187.66
16729,55,Male,No,Smartphone,SMP234,1,Cancelled,Bank Transfer,2279.36,1139.68,2,2024-09-15,Expedited,"Extended Warranty, Accessory, Accessory",147.28
16731,53,Female,Yes,Laptop,LTP123,3,Cancelled,Credit Card,2022.96,674.32,3,2024-09-23,Expedited,,0.0
16769,77,Female,No,Laptop,LTP123,5,Completed,Credit Card,4720.24,674.32,7,2024-09-03,Same Day,"Accessory, Impulse Item, Extended Warranty",113.68
16788,80,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,1378.5,459.5,3,2024-09-04,Standard,"Impulse Item, Impulse Item, Impulse Item",116.53
16798,47,Male,Yes,Tablet,TBL345,5,Completed,Bank Transfer,7864.1,786.41,10,2024-09-09,Standard,"Impulse Item, Extended Warranty",159.61
16805,73,Female,No,Smartphone,SMP234,1,Completed,Bank Transfer,11396.8,1139.68,10,2024-09-16,Same Day,"Accessory, Accessory",108.01
16823,40,Male,No,Laptop,LTP123,1,Completed,Bank Transfer,4720.24,674.32,7,2024-09-09,Standard,"Extended Warranty, Accessory",61.1
16825,75,Male,No,Laptop,LTP123,1,Cancelled,Credit Card,2022.96,674.32,3,2024-09-14,Standard,,0.0
16836,30,Male,No,Laptop,LTP123,1,Completed,Bank Transfer,3371.6,674.32,5,2024-09-17,Same Day,"Extended Warranty, Impulse Item",117.1
16863,33,Male,No,Smartphone,SMP234,3,Cancelled,PayPal,9117.44,1139.68,8,2024-09-23,Same Day,"Impulse Item, Impulse Item, Impulse Item",205.48
16864,29,Male,No,Laptop,LTP123,3,Completed,Bank Transfer,1348.64,674.32,2,2024-09-12,Standard,"Impulse Item, Impulse Item",104.56
16881,50,Female,No,Tablet,TBL345,5,Completed,PayPal,1572.82,786.41,2,2024-09-15,Standard,"Accessory, Extended Warranty",162.74
16885,79,Male,No,Smartphone,SMP234,1,Completed,Bank Transfer,6838.08,1139.68,6,2024-09-23,Expedited,Impulse Item,35.93
16896,79,Male,No,Laptop,LTP123,2,Completed,Bank Transfer,6068.88,674.32,9,2024-09-07,Standard,"Impulse Item, Extended Warranty",132.41
16903,74,Female,No,Headphones,HDP456,4,Completed,PayPal,2528.26,361.18,7,2024-09-07,Same Day,"Impulse Item, Impulse Item",154.2
16911,74,Female,No,Smartwatch,SWT567,5,Completed,Bank Transfer,1378.5,459.5,3,2024-09-21,Same Day,"Accessory, Extended Warranty",107.03
16917,20,Female,No,Headphones,HDP456,2,Cancelled,Credit Card,2528.26,361.18,7,2024-09-10,Same Day,"Accessory, Extended Warranty, Impulse Item",125.32
16924,45,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,1838.0,459.5,4,2024-09-04,Same Day,,0.0
16926,53,Male,No,Smartphone,SMP234,1,Cancelled,PayPal,6838.08,1139.68,6,2024-09-07,Standard,"Accessory, Impulse Item, Extended Warranty",171.73
16929,45,Female,No,Headphones,HDP456,3,Completed,PayPal,2528.26,361.18,7,2024-09-16,Standard,Accessory,29.27
16970,23,Female,No,Tablet,TBL345,2,Completed,PayPal,2359.23,786.41,3,2024-09-21,Same Day,"Extended Warranty, Impulse Item, Extended Warranty",142.42
16982,25,Female,No,Tablet,TBL345,5,Cancelled,Credit Card,4718.46,786.41,6,2024-09-02,Same Day,Extended Warranty,62.51
16990,23,Female,No,Laptop,LTP123,5,Cancelled,PayPal,6743.2,674.32,10,2024-09-22,Standard,,0.0
16995,70,Male,No,Headphones,HDP456,1,Cancelled,PayPal,1083.54,361.18,3,2024-09-13,Expedited,"Extended Warranty, Impulse Item, Extended Warranty",151.58
17058,41,Female,No,Smartwatch,SWT567,5,Completed,Credit Card,4135.5,459.5,9,2024-09-14,Same Day,Extended Warranty,66.42
17091,71,Female,Yes,Headphones,HDP456,1,Completed,Bank Transfer,1444.72,361.18,4,2024-09-21,Standard,,0.0
17096,68,Male,No,Headphones,HDP456,3,Completed,Credit Card,3611.8,361.18,10,2024-09-06,Same Day,Impulse Item,87.02
17096,68,Male,No,Smartphone,SMP234,1,Completed,Bank Transfer,10257.12,1139.68,9,2024-09-07,Standard,"Accessory, Extended Warranty, Impulse Item",91.24
17100,51,Male,No,Smartphone,SMP234,4,Completed,Bank Transfer,10257.12,1139.68,9,2024-09-05,Same Day,,0.0
17113,51,Male,No,Smartphone,SMP234,3,Cancelled,Credit Card,7977.76,1139.68,7,2024-09-10,Standard,"Accessory, Accessory",111.79
17117,39,Male,Yes,Tablet,TBL345,1,Completed,Credit Card,786.41,786.41,1,2024-09-08,Same Day,"Impulse Item, Impulse Item, Accessory",210.52
17128,34,Female,No,Laptop,LTP123,4,Cancelled,Credit Card,5394.56,674.32,8,2024-09-23,Standard,"Impulse Item, Accessory",34.07
17141,53,Male,No,Laptop,LTP123,2,Completed,Bank Transfer,6068.88,674.32,9,2024-09-18,Same Day,"Accessory, Accessory, Extended Warranty",251.53
17169,21,Female,No,Headphones,HDP456,4,Completed,PayPal,2167.08,361.18,6,2024-09-03,Same Day,"Extended Warranty, Accessory",114.19
17174,67,Female,Yes,Tablet,TBL345,4,Completed,PayPal,6291.28,786.41,8,2024-09-19,Standard,"Accessory, Accessory, Impulse Item",90.55
17186,47,Female,Yes,Headphones,HDP456,5,Cancelled,Bank Transfer,1444.72,361.18,4,2024-09-09,Expedited,Accessory,59.2
17192,69,Female,No,Tablet,TBL345,2,Completed,Bank Transfer,1572.82,786.41,2,2024-09-15,Standard,"Impulse Item, Impulse Item, Impulse Item",109.03
17192,69,Female,Yes,Headphones,HDP456,1,Completed,Credit Card,3611.8,361.18,10,2024-09-22,Expedited,Impulse Item,15.89
17198,53,Female,No,Smartphone,SMP234,1,Completed,PayPal,2279.36,1139.68,2,2024-09-15,Expedited,"Accessory, Extended Warranty, Impulse Item",86.62
17211,41,Female,No,Laptop,LTP123,3,Completed,PayPal,6068.88,674.32,9,2024-09-23,Expedited,"Accessory, Impulse Item, Impulse Item",204.37
17232,39,Female,No,Laptop,LTP123,5,Completed,PayPal,3371.6,674.32,5,2024-09-08,Standard,Impulse Item,82.17
17237,18,Male,No,Smartwatch,SWT567,1,Completed,Credit Card,1838.0,459.5,4,2024-09-04,Same Day,"Accessory, Extended Warranty, Impulse Item",93.95
17247,35,Female,No,Smartwatch,SWT567,3,Cancelled,Bank Transfer,459.5,459.5,1,2024-09-17,Expedited,"Extended Warranty, Extended Warranty, Impulse Item",134.52
17250,78,Male,No,Tablet,TBL345,5,Cancelled,Bank Transfer,5504.87,786.41,7,2024-09-22,Expedited,,0.0
17253,74,Female,Yes,Smartwatch,SWT567,1,Completed,PayPal,3216.5,459.5,7,2024-09-04,Same Day,"Accessory, Impulse Item, Extended Warranty",220.83
17265,35,Female,No,Smartphone,SMP234,5,Cancelled,Bank Transfer,11396.8,1139.68,10,2024-09-01,Standard,"Impulse Item, Impulse Item, Impulse Item",218.26
17266,73,Female,No,Smartwatch,SWT567,3,Cancelled,PayPal,3216.5,459.5,7,2024-09-07,Same Day,Extended Warranty,98.43
17272,51,Male,No,Smartwatch,SWT567,5,Cancelled,PayPal,919.0,459.5,2,2024-09-18,Expedited,,0.0
17285,21,Male,Yes,Headphones,HDP456,4,Completed,Credit Card,361.18,361.18,1,2024-09-17,Same Day,,0.0
17302,68,Female,No,Tablet,TBL345,1,Completed,Credit Card,7864.1,786.41,10,2024-09-07,Expedited,"Impulse Item, Impulse Item",121.1
17309,35,Female,No,Smartphone,SMP234,5,Completed,PayPal,3419.04,1139.68,3,2024-09-13,Expedited,,0.0
17311,31,Male,No,Smartphone,SMP234,2,Cancelled,PayPal,11396.8,1139.68,10,2024-09-22,Expedited,"Impulse Item, Accessory, Accessory",170.62
17314,77,Female,Yes,Headphones,HDP456,1,Completed,PayPal,2528.26,361.18,7,2024-09-19,Standard,"Impulse Item, Accessory, Impulse Item",157.49
17317,44,Female,No,Tablet,TBL345,3,Completed,Credit Card,5504.87,786.41,7,2024-09-16,Standard,Accessory,13.43
17330,34,Female,No,Headphones,HDP456,3,Cancelled,PayPal,361.18,361.18,1,2024-09-03,Standard,"Accessory, Impulse Item",63.74
17343,23,Male,No,Tablet,TBL345,2,Completed,Credit Card,5504.87,786.41,7,2024-09-19,Same Day,"Impulse Item, Impulse Item",85.06
17349,48,Female,No,Headphones,HDP456,3,Cancelled,PayPal,1805.9,361.18,5,2024-09-09,Expedited,"Impulse Item, Extended Warranty, Extended Warranty",159.6
17365,34,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,6291.28,786.41,8,2024-09-13,Expedited,Impulse Item,54.29
17367,23,Female,Yes,Tablet,TBL345,2,Completed,Credit Card,5504.87,786.41,7,2024-09-20,Standard,"Impulse Item, Accessory",102.33
17403,39,Male,No,Smartphone,SMP234,1,Completed,PayPal,4558.72,1139.68,4,2024-09-01,Standard,"Impulse Item, Impulse Item, Impulse Item",233.35
17418,69,Male,No,Smartphone,SMP234,1,Cancelled,Credit Card,10257.12,1139.68,9,2024-09-15,Expedited,"Impulse Item, Impulse Item",161.58
17422,28,Male,No,Headphones,HDP456,2,Completed,PayPal,1805.9,361.18,5,2024-09-18,Standard,"Extended Warranty, Extended Warranty",78.81
17460,62,Female,No,Tablet,TBL345,4,Cancelled,PayPal,7864.1,786.41,10,2024-09-08,Standard,,0.0
17467,53,Female,No,Smartphone,SMP234,5,Cancelled,PayPal,5698.4,1139.68,5,2024-09-08,Standard,Accessory,34.19
17481,37,Female,No,Smartwatch,SWT567,3,Completed,Credit Card,4135.5,459.5,9,2024-09-03,Expedited,"Accessory, Extended Warranty",80.65
17482,71,Female,No,Tablet,TBL345,2,Cancelled,PayPal,7077.69,786.41,9,2024-09-12,Same Day,"Impulse Item, Extended Warranty, Accessory",123.06
17536,29,Male,No,Smartphone,SMP234,3,Completed,Bank Transfer,9117.44,1139.68,8,2024-09-15,Expedited,"Impulse Item, Extended Warranty",165.13
17539,44,Female,Yes,Smartphone,SMP234,5,Completed,Credit Card,10257.12,1139.68,9,2024-09-09,Expedited,"Extended Warranty, Accessory",158.54
17561,41,Female,No,Smartphone,SMP234,4,Cancelled,PayPal,4558.72,1139.68,4,2024-09-07,Standard,Extended Warranty,65.19
17569,53,Male,No,Smartphone,SMP234,4,Cancelled,Credit Card,9117.44,1139.68,8,2024-09-16,Standard,,0.0
17578,28,Male,No,Smartwatch,SWT567,5,Cancelled,Credit Card,4595.0,459.5,10,2024-09-15,Same Day,"Accessory, Accessory",129.9
17586,42,Female,Yes,Tablet,TBL345,4,Cancelled,Bank Transfer,786.41,786.41,1,2024-09-09,Expedited,,0.0
17591,50,Male,Yes,Tablet,TBL345,4,Cancelled,Credit Card,7864.1,786.41,10,2024-09-07,Standard,Impulse Item,95.94
17596,79,Female,No,Smartphone,SMP234,4,Completed,Credit Card,9117.44,1139.68,8,2024-09-07,Same Day,"Accessory, Extended Warranty",188.42
17615,52,Male,Yes,Tablet,TBL345,4,Completed,PayPal,7077.69,786.41,9,2024-09-17,Expedited,,0.0
17616,40,Male,No,Smartwatch,SWT567,5,Completed,Credit Card,3216.5,459.5,7,2024-09-15,Expedited,"Accessory, Impulse Item, Extended Warranty",160.47
17629,53,Female,No,Smartwatch,SWT567,1,Completed,Bank Transfer,4135.5,459.5,9,2024-09-15,Same Day,,0.0
17641,21,Male,No,Laptop,LTP123,3,Completed,Bank Transfer,6068.88,674.32,9,2024-09-01,Expedited,"Accessory, Impulse Item, Accessory",182.16
17647,68,Female,No,Smartphone,SMP234,3,Completed,Credit Card,7977.76,1139.68,7,2024-09-11,Expedited,Extended Warranty,93.14
17658,79,Male,Yes,Headphones,HDP456,1,Completed,PayPal,1444.72,361.18,4,2024-09-14,Expedited,"Accessory, Impulse Item",70.02
17677,76,Female,Yes,Smartphone,SMP234,4,Completed,Bank Transfer,4558.72,1139.68,4,2024-09-23,Standard,"Impulse Item, Impulse Item, Impulse Item",183.48
17682,59,Male,No,Headphones,HDP456,5,Cancelled,Bank Transfer,3250.62,361.18,9,2024-09-21,Standard,,0.0
17683,63,Female,No,Laptop,LTP123,4,Completed,Credit Card,3371.6,674.32,5,2024-09-03,Same Day,"Accessory, Extended Warranty, Extended Warranty",135.2
17701,39,Female,No,Smartphone,SMP234,4,Completed,Bank Transfer,6838.08,1139.68,6,2024-09-22,Expedited,"Accessory, Impulse Item",111.41
17715,59,Female,No,Tablet,TBL345,4,Completed,Bank Transfer,1572.82,786.41,2,2024-09-02,Expedited,Impulse Item,37.33
17717,19,Male,No,Headphones,HDP456,4,Cancelled,Credit Card,2889.44,361.18,8,2024-09-11,Expedited,"Impulse Item, Impulse Item, Impulse Item",141.93
17729,19,Female,Yes,Headphones,HDP456,3,Completed,Bank Transfer,2889.44,361.18,8,2024-09-22,Standard,"Accessory, Impulse Item",143.36
17730,68,Female,No,Smartwatch,SWT567,4,Completed,Credit Card,4595.0,459.5,10,2024-09-03,Expedited,"Accessory, Extended Warranty, Accessory",106.18
17731,55,Female,No,Headphones,HDP456,5,Cancelled,PayPal,2889.44,361.18,8,2024-09-04,Standard,,0.0
17744,61,Male,Yes,Smartwatch,SWT567,2,Completed,Credit Card,1378.5,459.5,3,2024-09-05,Same Day,"Accessory, Impulse Item, Extended Warranty",175.79
17778,63,Female,No,Smartwatch,SWT567,4,Completed,PayPal,2297.5,459.5,5,2024-09-20,Standard,Extended Warranty,92.81
17780,32,Female,Yes,Smartphone,SMP234,4,Completed,Bank Transfer,9117.44,1139.68,8,2024-09-18,Standard,,0.0
17783,31,Male,No,Laptop,LTP123,5,Cancelled,PayPal,3371.6,674.32,5,2024-09-07,Standard,,0.0
17788,37,Female,No,Headphones,HDP456,2,Completed,Credit Card,3250.62,361.18,9,2024-09-09,Same Day,"Extended Warranty, Impulse Item, Extended Warranty",130.6
17792,73,Female,No,Smartphone,SMP234,2,Completed,PayPal,5698.4,1139.68,5,2024-09-11,Same Day,Extended Warranty,35.32
17798,51,Female,No,Smartwatch,SWT567,2,Completed,PayPal,459.5,459.5,1,2024-09-05,Standard,"Impulse Item, Impulse Item",52.65
17802,38,Male,No,Headphones,HDP456,4,Cancelled,Credit Card,3611.8,361.18,10,2024-09-08,Standard,"Extended Warranty, Accessory",178.27
17820,47,Male,Yes,Headphones,HDP456,3,Completed,Credit Card,1805.9,361.18,5,2024-09-07,Expedited,Impulse Item,67.09
17843,25,Female,No,Smartphone,SMP234,3,Cancelled,Credit Card,7977.76,1139.68,7,2024-09-04,Expedited,"Impulse Item, Extended Warranty",110.47
17862,57,Male,No,Headphones,HDP456,1,Cancelled,PayPal,361.18,361.18,1,2024-09-17,Standard,,0.0
17883,18,Male,No,Headphones,HDP456,2,Completed,PayPal,2167.08,361.18,6,2024-09-18,Standard,,0.0
17886,37,Male,No,Smartwatch,SWT567,2,Cancelled,Credit Card,459.5,459.5,1,2024-09-07,Same Day,"Accessory, Extended Warranty",70.65
17888,77,Female,Yes,Laptop,LTP123,3,Completed,PayPal,3371.6,674.32,5,2024-09-09,Standard,"Impulse Item, Extended Warranty, Accessory",179.15
17890,41,Male,No,Smartphone,SMP234,3,Completed,Credit Card,11396.8,1139.68,10,2024-09-04,Expedited,,0.0
17897,59,Male,No,Headphones,HDP456,5,Completed,Credit Card,1083.54,361.18,3,2024-09-14,Expedited,"Impulse Item, Impulse Item",130.54
17915,58,Female,No,Tablet,TBL345,5,Completed,Bank Transfer,2359.23,786.41,3,2024-09-18,Standard,"Extended Warranty, Extended Warranty, Impulse Item",119.1
17922,29,Female,No,Smartphone,SMP234,2,Cancelled,PayPal,9117.44,1139.68,8,2024-09-07,Same Day,Extended Warranty,52.38
17930,74,Male,No,Laptop,LTP123,3,Cancelled,PayPal,4045.92,674.32,6,2024-09-23,Same Day,,0.0
17939,51,Male,No,Laptop,LTP123,2,Completed,PayPal,2022.96,674.32,3,2024-09-10,Expedited,"Impulse Item, Extended Warranty, Accessory",101.94
17946,72,Male,No,Smartphone,SMP234,3,Completed,Bank Transfer,3419.04,1139.68,3,2024-09-11,Standard,,0.0
17954,43,Male,Yes,Smartwatch,SWT567,4,Cancelled,Bank Transfer,2757.0,459.5,6,2024-09-07,Standard,Accessory,25.3
17974,61,Female,No,Smartphone,SMP234,3,Completed,PayPal,1139.68,1139.68,1,2024-09-23,Expedited,,0.0
17992,35,Female,No,Smartwatch,SWT567,4,Completed,Bank Transfer,919.0,459.5,2,2024-09-13,Standard,,0.0
17992,35,Female,No,Headphones,HDP456,4,Completed,Credit Card,1083.54,361.18,3,2024-09-17,Same Day,"Extended Warranty, Accessory",175.9
18004,58,Male,Yes,Tablet,TBL345,4,Completed,Bank Transfer,786.41,786.41,1,2024-09-15,Same Day,,0.0
18014,28,Female,No,Smartphone,SMP234,5,Completed,Credit Card,4558.72,1139.68,4,2024-09-22,Expedited,"Extended Warranty, Impulse Item, Extended Warranty",118.76
18022,48,Male,No,Headphones,HDP456,2,Completed,PayPal,2528.26,361.18,7,2024-09-06,Standard,,0.0
18022,48,Male,No,Headphones,HDP456,4,Completed,Bank Transfer,1083.54,361.18,3,2024-09-19,Expedited,,0.0
18026,57,Female,Yes,Tablet,TBL345,4,Completed,PayPal,5504.87,786.41,7,2024-09-19,Expedited,,0.0
18036,61,Female,Yes,Smartwatch,SWT567,1,Completed,Credit Card,1838.0,459.5,4,2024-09-17,Standard,Accessory,31.31
18053,26,Female,No,Laptop,LTP123,4,Completed,Credit Card,2022.96,674.32,3,2024-09-15,Expedited,Impulse Item,46.52
18062,29,Male,Yes,Smartwatch,SWT567,4,Completed,PayPal,4135.5,459.5,9,2024-09-15,Expedited,,0.0
18070,70,Male,Yes,Laptop,LTP123,2,Cancelled,Bank Transfer,1348.64,674.32,2,2024-09-23,Same Day,,0.0
18082,28,Female,No,Laptop,LTP123,5,Completed,Credit Card,6743.2,674.32,10,2024-09-13,Expedited,Impulse Item,42.75
18084,78,Female,No,Headphones,HDP456,3,Cancelled,PayPal,1805.9,361.18,5,2024-09-13,Expedited,,0.0
18103,38,Male,No,Tablet,TBL345,5,Completed,PayPal,6291.28,786.41,8,2024-09-07,Same Day,Impulse Item,58.26
18114,56,Female,Yes,Smartwatch,SWT567,1,Completed,PayPal,1378.5,459.5,3,2024-09-12,Standard,Accessory,68.3
18114,56,Female,No,Smartwatch,SWT567,4,Completed,Credit Card,4135.5,459.5,9,2024-09-15,Expedited,Accessory,50.96
18127,71,Female,No,Smartphone,SMP234,5,Completed,Credit Card,5698.4,1139.68,5,2024-09-19,Expedited,"Accessory, Impulse Item",120.0
18141,23,Female,No,Laptop,LTP123,2,Completed,PayPal,3371.6,674.32,5,2024-09-07,Standard,Impulse Item,41.31
18143,60,Female,No,Tablet,TBL345,4,Cancelled,Credit Card,4718.46,786.41,6,2024-09-17,Expedited,Impulse Item,19.5
18149,68,Female,Yes,Tablet,TBL345,5,Cancelled,Bank Transfer,6291.28,786.41,8,2024-09-10,Standard,"Impulse Item, Extended Warranty, Impulse Item",197.92
18156,62,Male,No,Tablet,TBL345,2,Completed,PayPal,7077.69,786.41,9,2024-09-17,Standard,,0.0
18178,51,Male,No,Tablet,TBL345,2,Completed,Credit Card,5504.87,786.41,7,2024-09-16,Expedited,Accessory,99.1
18181,66,Female,No,Smartwatch,SWT567,1,Cancelled,Bank Transfer,459.5,459.5,1,2024-09-02,Expedited,"Extended Warranty, Accessory, Extended Warranty",237.12
18194,56,Male,No,Smartphone,SMP234,1,Completed,Credit Card,3419.04,1139.68,3,2024-09-05,Same Day,"Impulse Item, Extended Warranty",160.06
18198,21,Female,No,Smartphone,SMP234,4,Completed,Bank Transfer,2279.36,1139.68,2,2024-09-06,Expedited,"Impulse Item, Extended Warranty, Impulse Item",241.35
18200,31,Male,No,Headphones,HDP456,3,Cancelled,Credit Card,722.36,361.18,2,2024-09-23,Expedited,"Impulse Item, Impulse Item",141.66
